tweet_id,rating_numerator,rating_denominator,name,age_category
776813020089548800,12,10,Solomon,
776477788987613185,11,10,Huck,pupper
776249906839351296,11,10,,
776218204058357768,13,10,,floofer
776201521193218049,10,10,,
776113305656188928,11,10,Sampson,pupper
776088319444877312,10,10,,
775842724423557120,12,10,Blue,
775733305207554048,11,10,Anakin,doggo
775729183532220416,13,10,,
775364825476165632,11,10,Finley,doggo
775350846108426240,12,10,Maximus,
775085132600442880,13,10,Tucker,
774757898236878852,12,10,Finley,
774639387460112384,10,10,Sprinkles,
774314403806253056,14,10,,
773985732834758656,11,10,Winnie,pupper
773922284943896577,12,10,Heinrich,
773704687002451968,12,10,Loki,
773670353721753600,10,10,Shakespeare,
773547596996571136,11,10,Chelsea,pupper
773336787167145985,11,10,Fizz,
773308824254029826,12,10,Bungalo,
773247561583001600,10,10,Chip,
773191612633579521,12,10,Grey,
772877495989305348,11,10,,
772826264096874500,11,10,Roosevelt,
772615324260794368,10,10,Gromit,
772581559778025472,10,10,,
772193107915964416,12,10,Willem,pupper
772152991789019136,10,10,,
772117678702071809,12,10,Jack,
772114945936949249,10,10,Finn,
772102971039580160,11,10,Penny,
771908950375665664,13,10,,doggo
771770456517009408,11,10,Davey,
771500966810099713,12,10,Dakota,
771380798096281600,11,10,Fizz,
771171053431250945,11,10,Frankie,
771136648247640064,11,10,Dixie,
771102124360998913,12,10,Charlie,
771014301343748096,7,10,,
771004394259247104,12,10,,pupper
770787852854652928,10,10,Winston,
770772759874076672,11,10,Sebastian,
770743923962707968,13,10,,doggo
770655142660169732,11,10,,
770414278348247044,11,10,Al,
770293558247038976,10,10,Jackson,
770069151037685760,10,10,Carbon,
769940425801170949,12,10,Klein,
769695466921623552,13,10,Titan,
769335591808995329,13,10,,
769212283578875904,12,10,Dondon,
768970937022709760,12,10,Kirby,
768909767477751808,10,10,,pupper
768855141948723200,11,10,Jesse,
768609597686943744,10,10,Lou,
768596291618299904,12,10,Oakley,
768554158521745409,12,10,Nollie,
768473857036525572,11,10,Chevy,
768193404517830656,8,10,Gerald,doggo
767884188863397888,10,10,Tito,
767754930266464257,11,10,Philbert,
767500508068192258,12,10,Louie,
767191397493538821,13,10,,doggo
767122157629476866,13,10,Rupert,
766864461642756096,10,10,,
766793450729734144,10,10,Rufus,
766714921925144576,13,10,,
766693177336135680,11,10,Brudge,
766423258543644672,9,10,Shadoe,
766313316352462849,12,10,Oscar,
766078092750233600,12,10,Colby,
766069199026450432,12,10,Juno,
766008592277377025,11,10,Angel,
765719909049503744,12,10,Brat,
765669560888528897,12,10,Tove,
765395769549590528,13,10,,
765371061932261376,11,10,Louie,pupper
765222098633691136,10,10,Gromit,
764857477905154048,12,10,Aubie,
764259802650378240,10,10,Kota,
763956972077010945,12,10,,doggo
763837565564780549,11,10,Alfie,
763183847194451968,8,10,Clark,
763167063695355904,8,10,Eve,pupper
763103485927849985,10,10,Belle,
762699858130116608,11,10,Leela,
762471784394268675,12,10,Glenn,
762464539388485633,12,10,Buddy,
762316489655476224,11,10,Scout,
762035686371364864,14,10,,
761976711479193600,12,10,Shelby,
761750502866649088,10,10,,
761745352076779520,11,10,,
761672994376806400,10,10,,
761599872357261312,11,10,Sephie,
761371037149827077,13,10,,
761334018830917632,10,10,Bruce,
761292947749015552,11,10,Bonaparte,
761227390836215808,10,10,Albert,
761004547850530816,11,10,Bo,
760893934457552897,11,10,Wishes,doggo
760656994973933572,11,10,Rose,
760641137271070720,12,10,Theo,
760539183865880579,12,10,Atlas,
760521673607086080,12,10,,doggo
760290219849637889,13,10,Rocco,
760252756032651264,4,10,Fido,
760190180481531904,10,10,Sadie,
760153949710192640,11,10,,
759943073749200896,12,10,,pupper
759923798737051648,10,10,,
759846353224826880,11,10,Kirby,
759566828574212096,10,10,,
759557299618865152,10,10,Emma,
759447681597108224,11,10,Oakley,
759446261539934208,10,10,,
759197388317847553,12,10,Luna,
759159934323924993,11,10,,
759099523532779520,7,10,Toby,
759047813560868866,11,10,Spencer,
758854675097526272,11,10,Lilli,
758828659922702336,13,10,,doggo
758740312047005698,12,10,Boston,
758474966123810816,11,10,Brandonald,
758405701903519748,10,10,Odie,
758355060040593408,11,10,Corey,
758099635764359168,13,10,,
758041019896193024,9,10,,
757741869644341248,10,10,Leonard,
757729163776290825,11,10,Chompsky,
757725642876129280,11,10,Beckham,
757611664640446465,12,10,Cooper,
757597904299253760,11,10,,pupper
757596066325864448,4,10,,
757400162377592832,13,10,,
757393109802180609,10,10,,doggo
757354760399941633,8,10,Devón,
756998049151549440,11,10,Oliver,
756939218950160384,12,10,Jax,pupper
756651752796094464,11,10,Gert,
756526248105566208,13,10,,doggo
756303284449767430,11,10,,
756288534030475264,12,10,,
756275833623502848,10,10,,puppo
755955933503782912,12,10,,pupper
755206590534418437,14,10,,doggo
755110668769038337,13,10,Watson,
754874841593970688,11,10,Rubio,
754856583969079297,11,10,Winnie,
754747087846248448,12,10,Keith,
754482103782404096,10,10,Milo,
754449512966619136,11,10,Dex,
754120377874386944,10,10,,
754011816964026368,12,10,Charlie,
753655901052166144,10,10,,
753420520834629632,11,10,,
753398408988139520,12,10,Scout,
753375668877008896,8,10,Hank,
753298634498793472,12,10,Carly,
753294487569522689,11,10,Ace,
753039830821511168,13,10,,
753026973505581056,10,10,Tayzie,
752932432744185856,12,10,Carl,
752917284578922496,11,10,Grizzie,
752701944171524096,11,10,,
752682090207055872,10,10,,doggo
752660715232722944,10,10,,doggo
752568224206688256,9,10,,
752519690950500352,11,10,,puppo
752334515931054080,8,10,,doggo
752309394570878976,13,10,,
752173152931807232,12,10,Brody,
751950017322246144,13,10,Lola,pupper
751937170840121344,11,10,Ruby,
751830394383790080,12,10,Tucker,
751793661361422336,11,10,Fred,
751598357617971201,13,10,Toby,
751538714308972544,10,10,Max,
751456908746354688,12,10,,pupper
751251247299190784,10,10,Gilbert,
751205363882532864,12,10,,
751132876104687617,10,10,Cooper,puppo
750868782890057730,11,10,Milo,pupper
750719632563142656,12,10,Meyer,
750506206503038976,8,10,Malcolm,pupper
750429297815552001,12,10,Arnie,
750383411068534784,9,10,Zoe,pupper
750381685133418496,13,10,,doggo
750147208377409536,13,10,,
750132105863102464,11,10,Stewie,
750117059602808832,10,10,Calvin,
750101899009982464,11,10,Lilah,
750086836815486976,12,10,Spanky,
750071704093859840,10,10,,pupper
750056684286914561,11,10,Jameson,
750041628174217216,13,10,Beau,
750026558547456000,10,10,Jax,
750011400160841729,11,10,Piper,doggo
749996283729883136,12,10,Bo,
749981277374128128,1776,10,Atticus,
749774190421639168,12,10,Lucy,
749417653287129088,11,10,Finn,pupper
749403093750648834,10,10,,
749395845976588288,10,10,George,
749317047558017024,12,10,Blu,floofer
749075273010798592,11,10,Boomer,doggo
749064354620928000,11,10,Winston,
749036806121881602,8,10,Dietrich,
748977405889503236,10,10,,
748932637671223296,13,10,Divine,doggo
748705597323898880,13,10,,
748699167502000129,11,10,Tripp,
748692773788876800,10,10,His,doggo
748575535303884801,6,10,,
748568946752774144,12,10,Cora,
748346686624440324,10,10,,
748337862848962560,13,10,,pupper
748324050481647620,11,10,Duke,
748307329658011649,7,10,,
748220828303695873,13,10,,
747963614829678593,10,10,,pupper
747933425676525569,11,10,,
747885874273214464,8,10,,
747844099428986880,11,10,Huxley,
747816857231626240,4,10,,
747651430853525504,12,10,,pupper
747648653817413632,12,10,Keurig,
747600769478692864,10,10,Bookstore,
747594051852075008,11,10,,
747512671126323200,10,10,,
747461612269887489,10,10,,
747439450712596480,12,10,Linus,
747242308580548608,13,10,,pupper
747219827526344708,11,10,Atticus,
747204161125646336,10,10,Clark,
747103485104099331,11,10,,
746906459439529985,0,10,,
746872823977771008,11,10,,
746818907684614144,13,10,,
746790600704425984,10,10,,
746757706116112384,11,10,Maddie,
746726898085036033,12,10,Abby,
746542875601690625,11,10,,floofer
746521445350707200,10,10,Shaggy,
746507379341139972,10,10,Shiloh,
746369468511756288,9,10,,
746131877086527488,10,10,Gustav,
746056683365994496,11,10,Arlen,
745789745784041472,10,10,Gus,
745712589599014916,7,10,Percy,
745433870967832576,10,10,Lenox,doggo
745422732645535745,9,10,,
745314880350101504,12,10,Sugar,
745074613265149952,11,10,Jeffrey,
745057283344719872,12,10,Oliver,
744995568523612160,9,10,Abby,puppo
744971049620602880,12,10,Indie,
744709971296780288,10,10,Harvey,
744334592493166593,11,10,Blanket,
744234799360020481,13,10,,doggo
744223424764059648,12,10,Actually,pupper
743980027717509120,11,10,Geno,
743895849529389061,10,10,,
743835915802583040,10,10,,
743609206067040256,10,10,Stark,
743595368194129920,7,10,Harold,
743545585370791937,11,10,Bentley,
743510151680958465,13,10,Beya,
743253157753532416,10,10,Kilo,puppo
743222593470234624,12,10,,pupper
743210557239623680,10,10,Kayla,
742534281772302336,11,10,,doggo
742528092657332225,10,10,Maxaroni,
742465774154047488,14,10,,pupper
742423170473463808,12,10,Bell,
742385895052087300,11,10,Phil,
742161199639494656,12,10,Doug,
742150209887731712,8,10,Edmund,pupper
741793263812808706,10,10,,
741743634094141440,11,10,Aqua,pupper
741438259667034112,9,10,Tucker,
741303864243200000,12,10,Theodore,
741099773336379392,11,10,Ted,
740995100998766593,10,10,Leo,
740711788199743490,9,10,,
740699697422163968,8,10,Chip,
740676976021798912,11,10,Baloo,pupper
740365076218183684,10,10,,
740359016048689152,9,10,Chase,
740214038584557568,10,10,Getting,
739979191639244800,12,10,Nollie,
739932936087216128,10,10,Rorie,
739844404073074688,12,10,Simba,
739623569819336705,12,10,,doggo
739606147276148736,9,10,Benji,pupper
739544079319588864,10,10,,
739485634323156992,6,10,Kyle,
739238157791694849,13,10,,doggo
738891149612572673,13,10,,
738885046782832640,11,10,Charles,
738883359779196928,10,10,,
738537504001953792,11,10,Bayley,puppo
738402415918125056,10,10,,
738184450748633089,9,10,,
738166403467907072,12,10,Axel,
738156290900254721,10,10,Storkson,
737826014890496000,10,10,Remy,
737800304142471168,10,10,Bella,
737678689543020544,11,10,,
737445876994609152,13,10,,floofer
737322739594330112,9,10,Lily,
737310737551491075,13,10,,
736736130620620800,13,10,Chadrick,
736392552031657984,13,10,,pupper
736365877722001409,11,10,Rory,pupper
736225175608430592,10,10,,
736010884653420544,10,10,,
735991953473572864,11,10,Maxaroni,
735648611367784448,12,10,,pupper
735635087207878657,11,10,Dakota,
735274964362878976,11,10,,
735256018284875776,8,10,Kellogg,doggo
735137028879360001,9,10,Buckley,pupper
734912297295085568,10,10,Jax,
734787690684657664,13,10,,
734776360183431168,11,10,Livvie,
734559631394082816,10,10,,
733828123016450049,10,10,Terry,
733822306246479872,10,10,Moose,floofer
733482008106668032,10,10,,
733460102733135873,11,10,Hermione,
732732193018155009,12,10,Ralpher,
732726085725589504,11,10,Aldrick,
732585889486888962,10,10,,
732375214819057664,11,10,Kyle,doggo
732005617171337216,11,10,Larry,
731285275100512256,12,10,Solomon,
730924654643314689,9,10,Unacceptable,
730573383004487680,10,10,Rooney,pupper
730427201120833536,11,10,Crystal,
730211855403241472,11,10,Ziva,
730196704625098752,6,10,Charles,
729854734790754305,11,10,Ollie,
729838605770891264,12,10,,
729823566028484608,13,10,Stefan,
729463711119904772,13,10,Pupcasso,
729113531270991872,10,10,,
728986383096946689,11,10,Puff,
728760639972315136,13,10,,
728751179681943552,10,10,Flurpson,
728653952833728512,8,10,Coleman,
728409960103686147,10,10,Wallace,
728387165835677696,12,10,Enchilada,
728046963732717569,11,10,Raymond,
728035342121635841,12,10,,pupper
728015554473250816,11,10,Rueben,pupper
727685679342333952,12,10,Cilantro,
727644517743104000,13,10,,doggo
727524757080539137,10,10,,pupper
727314416056803329,11,10,,pupper
727286334147182592,9,10,,
727175381690781696,10,10,Karll,
727155742655025152,11,10,,
726935089318363137,12,10,Sprout,
726887082820554753,10,10,Blitz,
726828223124897792,12,10,Bloop,
726224900189511680,9,10,,
725842289046749185,12,10,Colby,
725786712245440512,11,10,Lillie,pupper
725729321944506368,12,10,Lola,
725458796924002305,13,10,,
724983749226668032,12,10,Fred,
724771698126512129,11,10,,doggo
724405726123311104,10,10,Ashleigh,pupper
724049859469295616,10,10,Kreggory,
724046343203856385,10,10,Sarge,
724004602748780546,11,10,Luther,pupper
723912936180330496,12,10,Sugar,
723688335806480385,12,10,Reginald,
723673163800948736,10,10,Ivar,
723179728551723008,8,10,Jangle,
722613351520608256,12,10,Schnitzel,
721503162398597120,11,10,Panda,
721001180231503872,11,10,Oliver,pupper
720785406564900865,12,10,Archie,
720775346191278080,10,10,Berkeley,
720415127506415616,10,10,,
720389942216527872,11,10,Ralphé,
720340705894408192,10,10,Derek,pupper
720059472081784833,9,10,Charleson,
720043174954147842,11,10,Neptune,
719991154352222208,10,10,,doggo
719704490224398336,12,10,Clyde,pupper
719551379208073216,10,10,Harnold,
719367763014393856,11,10,Sid,
719339463458033665,10,10,Lucy,
719332531645071360,11,10,Pippa,
718971898235854848,10,10,Sadie,
718939241951195136,12,10,Otis,
718631497683582976,10,10,,
718613305783398402,11,10,Carper,
718540630683709445,10,10,,
718460005985447936,9,10,Bowie,
718454725339934721,13,10,,
718246886998687744,3,10,Alexanderson,
718234618122661888,11,10,Suki,
717841801130979328,11,10,Barclay,
717790033953034240,10,10,,pupper
717537687239008257,11,10,,
717428917016076293,11,10,Skittle,
717421804990701568,9,10,Ebby,
717047459982213120,12,10,Flávio,
717009362452090881,10,10,Smokey,pupper
716802964044845056,10,10,Link,
716791146589110272,11,10,Jennifur,
716730379797970944,12,10,,
716447146686459905,13,10,Ozzy,pupper
716285507865542656,12,10,Stephanus,
716080869887381504,11,10,,doggo
715928423106027520,11,10,Bubbles,
715758151270801409,13,10,,
715733265223708672,10,10,,
715704790270025728,11,10,Bentley,
715696743237730304,10,10,Toby,
715680795826982913,12,10,Zeus,
715360349751484417,11,10,Bertson,
715342466308784130,10,10,Oscar,
715220193576927233,10,10,Nico,
715200624753819648,12,10,Michelangelope,
715009755312439296,12,10,Siba,
714982300363173890,9,10,Calbert,
714962719905021952,12,10,,
714957620017307648,10,10,Curtis,
714631576617938945,4,10,Benedict,
714606013974974464,12,10,,
714485234495041536,10,10,Blitz,
714258258790387713,10,10,Travis,
714251586676113411,8,10,Thumas,
714214115368108032,13,10,,
714141408463036416,10,10,,
713919462244790272,12,10,Kanu,
713909862279876608,12,10,Doug,
713761197720473600,12,10,Piper,
713411074226274305,11,10,,
713177543487135744,10,10,Lance,
713175907180089344,10,10,Opie,
712809025985978368,10,10,Stubert,
712717840512598017,10,10,,
712668654853337088,10,10,Sunny,
712438159032893441,11,10,Kane,
712309440758808576,12,10,,pupper
712097430750289920,10,10,,
712092745624633345,7,10,Steven,
712085617388212225,11,10,Olive,
712065007010385924,6,10,Chester,
711998809858043904,12,10,,
711968124745228288,10,10,Winston,pupper
711743778164514816,11,10,Roosevelt,
711732680602345472,10,10,,
711694788429553666,13,10,,
711652651650457602,9,10,Gary,
711363825979756544,11,10,,
711306686208872448,3,10,,
711008018775851008,11,10,Chuckles,pupper
710997087345876993,12,10,Milo,
710844581445812225,10,10,Staniel,
710833117892898816,12,10,Sora,
710609963652087808,12,10,,
710588934686908417,12,10,Beemo,
710296729921429505,12,10,Oshie,
710283270106132480,11,10,Gunner,
710272297844797440,11,10,Infuriating,
710269109699739648,13,10,,
710153181850935296,11,10,Lacy,
710140971284037632,8,10,Tater,
710117014656950272,11,10,,pupper
709918798883774466,12,10,Watson,
709901256215666688,12,10,,
709852847387627521,12,10,,
709566166965075968,12,10,Olaf,
709556954897764353,12,10,Cecil,
709519240576036864,9,10,Vince,
709449600415961088,10,10,Karma,
709409458133323776,8,10,Billy,
709225125749587968,11,10,Walker,
709207347839836162,11,10,Penny,
709179584944730112,13,10,Sammy,
709158332880297985,10,10,Rodney,
709042156699303936,9,10,Klevin,
708853462201716736,8,10,Lucy,
708845821941387268,9,10,,pupper
708834316713893888,10,10,Malikai,
708810915978854401,10,10,Mister,
708738143638450176,11,10,Coco,
708711088997666817,11,10,Smokey,
708479650088034305,13,10,Bear,
708469915515297792,11,10,Bobble,
708400866336894977,12,10,,
708356463048204288,10,10,Oliver,
708349470027751425,11,10,River,
708149363256774660,10,10,Jebberson,
708130923141795840,11,10,,
708119489313951744,9,10,Cooper,
708109389455101952,10,10,Remington,
708026248782585858,13,10,,
707995814724026368,12,10,Farfle,
707983188426153984,12,10,,
707969809498152960,11,10,Rufus,
707776935007539200,11,10,Sadie,
707741517457260545,10,10,,
707738799544082433,12,10,,
707693576495472641,7,10,Jiminus,
707629649552134146,10,10,,
707610948723478529,12,10,Harper,
707420581654872064,4,10,Keurig,
707411934438625280,11,10,,pupper
707387676719185920,10,10,Clarkus,
707377100785885184,9,10,,
707315916783140866,10,10,Finnegus,pupper
707297311098011648,10,10,Cassie,
707059547140169728,11,10,Cupcake,
707038192327901184,10,10,Kathmandu,
707021089608753152,12,10,Tucker,
707014260413456384,11,10,Ellie,
706904523814649856,13,10,,
706901761596989440,3,10,Elliot,
706681918348251136,12,10,Katie,
706644897839910912,9,10,Shadow,
706593038911545345,10,10,,
706538006853918722,11,10,Oliver,
706516534877929472,12,10,,
706346369204748288,12,10,Koda,
706310011488698368,12,10,,pupper
706291001778950144,11,10,,
706265994973601792,11,10,Kara,
706169069255446529,12,10,,
706166467411222528,7,10,Dexter,
706153300320784384,13,10,Layla,
705975130514706432,10,10,Adele,pupper
705970349788291072,12,10,Lucy,
705898680587526145,10,10,Max,
705786532653883392,11,10,,pupper
705591895322394625,11,10,,
705475953783398401,12,10,Zara,
705442520700944385,12,10,Cooper,
705428427625635840,11,10,Ambrose,pupper
705239209544720384,11,10,Jimothy,
705223444686888960,9,10,Bode,
705102439679201280,10,10,Terrenth,
705066031337840642,12,10,Reese,
704871453724954624,12,10,,
704859558691414016,10,10,,pupper
704847917308362754,12,10,,
704819833553219584,7,10,Chesterson,
704761120771465216,13,10,,pupper
704499785726889984,12,10,,
704491224099647488,13,10,,
704480331685040129,11,10,Lucia,
704364645503647744,12,10,Bisquick,
704347321748819968,10,10,Ralphson,pupper
704134088924532736,12,10,,pupper
704113298707505153,8,10,Stanley,
703774238772166656,10,10,,
703769065844768768,10,10,,
703631701117943808,11,10,Bella,
703611486317502464,10,10,Scooter,pupper
703425003149250560,9,10,,
703407252292673536,10,10,,pupper
703382836347330562,12,10,Charlie,
703356393781329922,9,10,Socks,
703268521220972544,12,10,,pupper
703079050210877440,11,10,,
703041949650034688,10,10,,
702932127499816960,6,10,Chip,
702899151802126337,12,10,Luna,
702684942141153280,11,10,Lucy,
702671118226825216,10,10,Rambo,
702598099714314240,11,10,Sansa,pupper
702539513671897089,12,10,,
702332542343577600,13,10,Rudy,
702321140488925184,12,10,,
702276748847800320,11,10,,
702217446468493312,9,10,,
701981390485725185,12,10,Fiji,
701952816642965504,11,10,Rilo,
701889187134500865,11,10,Bilbo,
701805642395348998,11,10,,pupper
701601587219795968,10,10,Coopson,
701570477911896070,9,10,Yoda,
701545186879471618,10,10,Millie,pupper
701214700881756160,12,10,,
700890391244103680,11,10,Chet,
700864154249383937,12,10,,pupper
700847567345688576,10,10,Crouton,
700796979434098688,7,10,Daniel,
700747788515020802,11,10,,
700518061187723268,10,10,Vincent,
700505138482569216,12,10,Kaia,
700462010979500032,6,10,Murphy,
700167517596164096,10,10,Dotsy,
700151421916807169,11,10,,pupper
700143752053182464,10,10,,pupper
700062718104104960,6,10,Eazy,
700029284593901568,10,10,Coops,
700002074055016451,9,10,Thumas,
699801817392291840,11,10,Cooper,pupper
699788877217865730,12,10,Nala,
699779630832685056,10,10,,
699775878809702401,11,10,Fillup,
699691744225525762,5,10,Dave,
699446877801091073,12,10,Archie,
699434518667751424,12,10,,pupper
699423671849451520,10,10,,
699413908797464576,11,10,Miley,
699370870310113280,11,10,Calbert,
699323444782047232,10,10,,
699088579889332224,3,10,Charl,
699079609774645248,8,10,Reagan,
699072405256409088,12,10,,
699060279947165696,12,10,Yukon,
699036661657767936,13,10,,pupper
698989035503689728,13,10,Oliver,
698953797952008193,11,10,Cece,
698907974262222848,10,10,,
698710712454139905,10,10,Cuddles,
698703483621523456,7,10,Rusty,
698635131305795584,12,10,,
698549713696649216,9,10,Claude,
698355670425473025,10,10,Jessiga,
698342080612007937,11,10,Maximus,
698262614669991936,11,10,Franklin,
698195409219559425,9,10,Beau,
698178924120031232,10,10,Lily,
697995514407682048,11,10,,
697990423684476929,11,10,Doug,
697943111201378304,10,10,Cassie,
697881462549430272,10,10,Carter,
697630435728322560,8,10,,
697616773278015490,11,10,,pupper
697596423848730625,11,10,,pupper
697575480820686848,8,10,Ole,
697516214579523584,9,10,Pherb,
697482927769255936,11,10,Blipson,
697270446429966336,10,10,Bentley,
697259378236399616,8,10,Getting,
697255105972801536,10,10,Charlie,
697242256848379904,10,10,Oakley,
696900204696625153,12,10,Rosie,
696894894812565505,9,10,,
696886256886657024,12,10,,
696877980375769088,9,10,Misty,pupper
696754882863349760,10,10,Reptar,
696744641916489729,10,10,Klevin,
696713835009417216,9,10,Trevith,pupper
696518437233913856,10,10,,pupper
696490539101908992,1,10,,
696488710901260288,12,10,,
696405997980676096,7,10,Berb,
696100768806522880,10,10,,pupper
695816827381944320,11,10,,
695794761660297217,13,10,Wyatt,
695767669421768709,13,10,,
695629776980148225,8,10,Calvin,
695446424020918272,12,10,,
695409464418041856,10,10,Bob,
695314793360662529,10,10,Colin,
695095422348574720,12,10,,pupper
695074328191332352,11,10,Lorenzo,pupper
695064344191721472,4,10,,
695051054296211456,6,10,Brian,
694925794720792577,5,10,,
694905863685980160,10,10,Archie,
694669722378485760,12,10,Phil,
694356675654983680,10,10,,pupper
694352839993344000,10,10,Oliviér,
694342028726001664,11,10,,
694329668942569472,9,10,Grady,pupper
694206574471057408,10,10,,
694183373896572928,9,10,Lola,
694001791655137281,11,10,Chester,
693993230313091072,12,10,,
693942351086120961,10,10,Kobe,
693647888581312512,7,10,,
693644216740769793,10,10,,
693642232151285760,9,10,Freddery,
693629975228977152,12,10,,pupper
693622659251335168,10,10,,
693590843962331137,3,10,Phil,pupper
693582294167244802,11,10,,
693486665285931008,11,10,Lincoln,
693280720173801472,10,10,Sadie,
693267061318012928,12,10,Oscar,
693262851218264065,11,10,,pupper
693231807727280129,9,10,Bodie,
693155686491000832,12,10,Dunkin,
693109034023534592,11,10,,
693095443459342336,10,10,Milo,pupper
692919143163629568,9,10,,
692905862751522816,10,10,Wally,pupper
692901601640583168,10,10,,
692894228850999298,10,10,Tupawc,
692828166163931137,12,10,,pupper
692752401762250755,13,10,,pupper
692568918515392513,12,10,Chester,
692535307825213440,10,10,Amber,
692530551048294401,10,10,Cody,
692423280028966913,9,10,,
692417313023332352,7,10,Herschel,pupper
692187005137076224,12,10,,
692158366030913536,10,10,Edgar,
692142790915014657,13,10,,
692041934689402880,13,10,Teddy,
692017291282812928,9,10,Kingsley,
691820333922455552,8,10,Brockly,
691793053716221953,10,10,,
691756958957883396,10,10,,
691675652215414786,10,10,Richie,
691483041324204033,5,10,,
691459709405118465,12,10,Leo,
691444869282295808,12,10,Bailey,
691416866452082688,13,10,,
691321916024623104,11,10,Molly,
691096613310316544,11,10,,
691090071332753408,12,10,,
690989312272396288,12,10,,
690959652130045952,11,10,,
690938899477221376,10,10,,
690932576555528194,12,10,Buddy,
690735892932222976,13,10,Peaches,
690728923253055490,8,10,Vinscent,
690690673629138944,10,10,Cedrick,
690649993829576704,11,10,Hazel,
690607260360429569,12,10,,
690597161306841088,11,10,Lolo,
690400367696297985,10,10,Eriq,
690374419777196032,11,10,Phred,
690360449368465409,9,10,,
690348396616552449,12,10,Oddie,
690248561355657216,11,10,Maxwell,
690021994562220032,10,10,Geoff,
690015576308211712,12,10,,pupper
690005060500217858,10,10,,
689999384604450816,10,10,Covach,
689993469801164801,12,10,,floofer
689977555533848577,12,10,,
689905486972461056,11,10,Gizmo,pupper
689877686181715968,9,10,Durg,
689835978131935233,11,10,Fynn,
689661964914655233,12,10,Luca,
689659372465688576,8,10,Ricky,
689623661272240129,10,10,Lucy,pupper
689599056876867584,11,10,,
689557536375177216,12,10,,
689517482558820352,12,10,Carl,
689289219123089408,13,10,,
689283819090870273,9,10,Chipson,
689280876073582592,10,10,Herald,
689275259254616065,10,10,Lucky,
689255633275777024,10,10,Ferg,
689154315265683456,9,10,,
689143371370250240,10,10,Trip,pupper
688916208532455424,11,10,,pupper
