tweet_id,rating_numerator,rating_denominator,name,age_category
688908934925697024,8,10,Clarence,
688898160958271489,10,10,,
688894073864884227,7,10,Hamrick,pupper
688828561667567616,9,10,Brad,
688804835492233216,12,10,,
688789766343622656,8,10,Pubert,
688547210804498433,9,10,Frönq,
688519176466644993,12,10,,pupper
688385280030670848,12,10,Louis,
688211956440801280,13,10,Derby,
688179443353796608,10,10,Lizzie,pupper
688116655151435777,10,10,,
688064179421470721,11,10,Kilo,
687841446767013888,13,10,,
687826841265172480,12,10,Louis,
687818504314159109,12,10,,pupper
687807801670897665,11,10,Trooper,
687732144991551489,11,10,Ember,
687704180304273409,9,10,Blakely,pupper
687664829264453632,11,10,Opal,
687494652870668288,7,10,Marq,
687480748861947905,12,10,,
687476254459715584,11,10,Curtis,pupper
687460506001633280,10,10,Kramer,
687399393394311168,10,10,Barry,
687317306314240000,11,10,Tyrone,
687312378585812992,7,10,,pupper
687127927494963200,9,10,Gordon,
687124485711986689,11,10,Samson,
687109925361856513,11,10,Baxter,
687102708889812993,5,10,,
687096057537363968,11,10,,pupper
686947101016735744,11,10,Jackson,
686760001961103360,12,10,,pupper
686749460672679938,8,10,,
686730991906516992,12,10,,
686683045143953408,11,10,Mona,pupper
686618349602762752,11,10,Olivia,pupper
686606069955735556,10,10,Horace,
686394059078897668,12,10,,
686386521809772549,11,10,Crimson,
686377065986265092,10,10,Birf,pupper
686358356425093120,10,10,,
686286779679375361,12,10,,
686050296934563840,11,10,Flávio,
686034024800862208,12,10,,
686007916130873345,11,10,,pupper
686003207160610816,3,10,Hammond,
685973236358713344,11,10,Lorelei,
685943807276412928,8,10,,pupper
685906723014619143,9,10,Olive,
685681090388975616,14,10,,
685667379192414208,9,10,Marty,pupper
685663452032069632,12,10,Brooks,
685641971164143616,7,10,Otis,pupper
685547936038666240,14,10,,pupper
685532292383666176,9,10,,
685325112850124800,10,10,,
685321586178670592,10,10,Rocky,
685315239903100929,11,10,,
685307451701334016,11,10,Petrick,floofer
685268753634967552,10,10,Hubertson,pupper
685198997565345792,11,10,Alfie,
685169283572338688,11,10,Gerbald,pupper
684969860808454144,5,10,,
684959798585110529,5,10,Jerry,
684940049151070208,12,10,Oreo,
684926975086034944,11,10,Bruiser,
684914660081053696,12,10,,
684902183876321280,11,10,Perry,
684880619965411328,5,10,,pupper
684830982659280897,13,10,,pupper
684800227459624960,11,10,Theodore,
684594889858887680,10,10,,
684588130326986752,12,10,,pupper
684567543613382656,4,10,Bobby,
684538444857667585,12,10,,
684481074559381504,10,10,Pippa,
684460069371654144,10,10,Jeph,
684241637099323392,12,10,Obi,
684200372118904832,6,10,,
684195085588783105,9,10,Tino,
684188786104872960,10,10,,
684177701129875456,10,10,Kulet,
684147889187209216,12,10,Sweets,pupper
684122891630342144,11,10,,
684097758874210310,10,10,Lupe,
683857920510050305,10,10,Sadie,
683852578183077888,10,10,Tiger,
683849932751646720,5,10,Jiminy,
683834909291606017,9,10,,pupper
683828599284170753,12,10,,pupper
683773439333797890,9,10,Buddy,
683742671509258241,11,10,Sebastian,
683515932363329536,11,10,,
683498322573824003,11,10,Griffin,
683481228088049664,11,10,Banjo,pupper
683462770029932544,8,10,,pupper
683449695444799489,10,10,,
683391852557561860,11,10,Jack,
683357973142474752,10,10,,
683142553609318400,9,10,Brandy,pupper
683111407806746624,10,10,Larry,pupper
683098815881154561,12,10,,
683078886620553216,9,10,,pupper
683030066213818368,10,10,Lulu,
682788441537560576,12,10,,pupper
682750546109968385,9,10,Taco,
682697186228989953,12,10,,
682662431982772225,11,10,Joey,
682638830361513985,12,10,,
682429480204398592,8,10,,
682406705142087680,7,10,Patrick,pupper
682393905736888321,11,10,Kreg,
682389078323662849,9,10,Brody,
682303737705140231,9,10,Todo,
682259524040966145,9,10,Jax,
682242692827447297,11,10,Samson,
682088079302213632,12,10,,
682059653698686977,11,10,Tess,
682047327939461121,10,10,,
682032003584274432,11,10,Ulysses,
682003177596559360,5,10,,
681981167097122816,12,10,Jimothy,
681891461017812993,10,10,Charlie,pupper
681694085539872773,11,10,Bo,pupper
681679526984871937,7,10,,pupper
681654059175129088,12,10,Toffee,pupper
681610798867845120,12,10,,
681579835668455424,8,10,Apollo,
681523177663676416,12,10,Carly,
681340665377193984,5,10,,
681339448655802368,9,10,Asher,
681320187870711809,11,10,Glacier,
681302363064414209,3,10,Chuck,
681297372102656000,12,10,Actually,
681281657291280384,11,10,Sarge,
681261549936340994,9,10,Panda,
681242418453299201,10,10,Champ,
681231109724700672,11,10,,pupper
681193455364796417,11,10,Aspen,
680970795137544192,9,10,,
680959110691590145,9,10,Ozzie,
680940246314430465,4,10,Alice,
680934982542561280,10,10,Sadie,
680913438424612864,11,10,Griswold,
680889648562991104,9,10,Cheesy,
680836378243002368,12,10,Ellie,pupper
680805554198020098,9,10,,
680801747103793152,10,10,,
680798457301471234,6,10,Moofasa,
680609293079592961,9,10,Brody,
680583894916304897,8,10,Penny,
680497766108381184,12,10,Percy,
680494726643068929,26,10,,
680473011644985345,10,10,Hector,pupper
680440374763077632,11,10,,
680221482581123072,10,10,Cece,
680206703334408192,12,10,Toby,
680191257256136705,11,10,,pupper
680176173301628928,10,10,,pupper
680161097740095489,12,10,Goliath,
680145970311643136,10,10,Kawhi,pupper
680130881361686529,10,10,Reggie,
680115823365742593,9,10,Ozzy,
680100725817409536,11,10,,pupper
680085611152338944,12,10,,
680070545539371008,9,10,Emmie,
680055455951884288,10,10,Sammy,
679877062409191424,5,10,Penelope,
679872969355714560,10,10,Rocco,
679862121895714818,11,10,,
679854723806179328,7,10,Bruce,
679844490799091713,10,10,Willie,
679828447187857408,13,10,,pupper
679777920601223168,10,10,Rinna,pupper
679736210798047232,9,10,,
679729593985699840,8,10,Hunter,
679722016581222400,8,10,Mike,
679530280114372609,7,10,,
679527802031484928,11,10,,pupper
679511351870550016,7,10,William,
679503373272485890,8,10,Dwight,pupper
679475951516934144,9,10,Evy,
679462823135686656,11,10,Hurley,
679405845277462528,10,10,,
679158373988876288,11,10,Rubio,
679148763231985668,8,10,,
679132435750195208,10,10,Louis,
679111216690831360,12,10,,
679062614270468097,11,10,Chompsky,
679047485189439488,9,10,,
679001094530465792,11,10,Rascal,
678991772295516161,12,10,,
678969228704284672,11,10,Lola,
678800283649069056,12,10,,pupper
678798276842360832,7,10,Linda,
678774928607469569,11,10,Tug,
678767140346941444,8,10,Mia,
678764513869611008,10,10,Wilson,
678755239630127104,10,10,Dash,
678740035362037760,6,10,Tango,
678708137298427904,10,10,,pupper
678675843183484930,2,10,,
678643457146150913,10,10,Grizz,
678446151570427904,10,10,,
678424312106393600,2,10,Crystal,
678410210315247616,10,10,Jerome,
678399652199309312,12,10,,
678396796259975168,12,10,,
678389028614488064,11,10,Bella,pupper
678380236862578688,10,10,Crumpet,
678341075375947776,12,10,,pupper
678334497360859136,10,10,Rosie,
678278586130948096,10,10,,pupper
678255464182861824,9,10,Jessifer,
678023323247357953,13,10,,
678021115718029313,12,10,Reese,
677961670166224897,11,10,Izzy,
677918531514703872,10,10,,
677895101218201600,9,10,,
677700003327029250,10,10,Ralph,
677698403548192770,9,10,Sadie,
677687604918272002,11,10,,
677673981332312066,9,10,,
677662372920729601,12,10,,
677644091929329666,11,10,,
677573743309385728,10,10,Sandy,
677565715327688705,6,10,,
677557565589463040,10,10,,pupper
677547928504967168,12,10,,
677530072887205888,9,10,Axel,
677335745548390400,12,10,,
677334615166730240,9,10,,
677331501395156992,9,10,Humphrey,
677328882937298944,10,10,Derek,
677314812125323265,10,10,Tassy,
677301033169788928,5,10,Juckson,
677269281705472000,10,10,,pupper
677228873407442944,11,10,Chuq,
677187300187611136,9,10,,
676975532580409345,11,10,Cooper,
676957860086095872,10,10,,
676949632774234114,8,10,Tyrus,
676948236477857792,6,10,Karl,
676946864479084545,12,10,,
676942428000112642,9,10,,
676936541936185344,8,10,,pupper
676916996760600576,10,10,,pupper
676897532954456065,5,10,,
676864501615042560,10,10,Ash,
676821958043033607,11,10,,
676819651066732545,12,10,,pupper
676811746707918848,9,10,Penny,
676776431406465024,10,10,,
676617503762681856,13,10,,pupper
676613908052996102,12,10,,
676606785097199616,12,10,,
676603393314578432,9,10,Godzilla,pupper
676593408224403456,11,10,,pupper
676590572941893632,7,10,,
676588346097852417,5,10,Bubbles,
676582956622721024,8,10,Vinnie,
676575501977128964,8,10,,pupper
676533798876651520,12,10,,
676496375194980353,9,10,Griffin,
676470639084101634,11,10,,pupper
676440007570247681,11,10,,
676430933382295552,10,10,Duke,
676263575653122048,10,10,,pupper
676237365392908289,8,10,Winston,
676219687039057920,10,10,Kenneth,
676215927814406144,9,10,Herm,
676191832485810177,10,10,,
676146341966438401,10,10,Bert,
676121918416756736,8,10,,
676101918813499392,11,10,Striker,
676098748976615425,3,10,,
676089483918516224,9,10,,
675898130735476737,10,10,,pupper
675891555769696257,6,10,Donny,
675888385639251968,10,10,,
675878199931371520,11,10,,
675870721063669760,11,10,,
675849018447167488,9,10,,
675845657354215424,10,10,Pepper,pupper
675822767435051008,10,10,,
675820929667219457,11,10,,
675798442703122432,10,10,Bernie,
675781562965868544,11,10,Buddah,
675740360753160193,12,10,,pupper
675710890956750848,12,10,Lenny,
675707330206547968,11,10,,
675706639471788032,10,10,,
675534494439489536,11,10,,
675531475945709568,10,10,Ellie,
675522403582218240,10,10,Sammy,
675517828909424640,12,10,,
675501075957489664,13,10,,
675497103322386432,11,10,Reggie,
675489971617296384,10,10,,
675483430902214656,5,10,,
675432746517426176,12,10,,
675372240448454658,13,10,,
675362609739206656,12,10,Daisy,
675354435921575936,13,10,,
675349384339542016,13,10,,
675334060156301312,12,10,,pupper
675166823650848770,10,10,Arnold,
675153376133427200,1,10,,
675149409102012420,12,10,,
675147105808306176,10,10,,
675146535592706048,7,10,Coops,
675145476954566656,9,10,,
675135153782571009,5,10,Steven,
675113801096802304,10,10,Zuzu,pupper
675111688094527488,8,10,Oliver,
675109292475830276,9,10,,
675047298674663426,11,10,,
675015141583413248,10,10,Moe,
675006312288268288,10,10,Mollie,pupper
675003128568291329,12,10,Laela,
674999807681908736,13,10,,
674805413498527744,10,10,,
674800520222154752,11,10,Tedders,
674793399141146624,13,10,,
674790488185167872,13,10,,
674788554665512960,9,10,Maggie,
674781762103414784,8,10,,
674774481756377088,11,10,Superpup,pupper
674767892831932416,12,10,,
674764817387900928,10,10,,
674754018082705410,12,10,,
674752233200820224,12,10,,
674743008475090944,10,10,Sophie,
674742531037511680,11,10,,
674739953134403584,11,10,,
674737130913071104,10,10,Rufio,pupper
674690135443775488,3,10,Patrick,
674670581682434048,9,10,Jeb,
674664755118911488,10,10,Rodman,
674646392044941312,5,10,,
674644256330530816,11,10,,
674638615994089473,12,10,,pupper
674632714662858753,5,10,,
674606911342424069,13,10,,
674468880899788800,13,10,Louis,
674447403907457024,10,10,,pupper
674436901579923456,9,10,Bailey,
674422304705744896,12,10,Ava,
674416750885273600,10,10,Jonah,
674410619106390016,10,10,Lenny,
674394782723014656,8,10,Gary,
674372068062928900,10,10,Chesney,
674330906434379776,13,10,,
674318007229923329,8,10,Lennon,pupper
674307341513269249,12,10,Life,
674291837063053312,11,10,Kenny,
674271431610523648,10,10,,
674269164442398721,8,10,Bob,
674265582246694913,2,10,Henry,
674262580978937856,9,10,Gus,pupper
674255168825880576,10,10,Bobbay,
674082852460433408,11,10,,
674075285688614912,11,10,Mitch,
674063288070742018,5,10,Earl,
674053186244734976,10,10,Stanley,
674051556661161984,10,10,Lucy,
674045139690631169,3,10,,
674042553264685056,12,10,,
674038233588723717,12,10,Kaiya,pupper
674036086168010753,9,10,Daisy,
674024893172875264,10,10,,
674019345211760640,10,10,Acro,
674014384960745472,11,10,Aiden,
674008982932058114,10,10,,
673956914389192708,10,10,,pupper
673919437611909120,11,10,Obie,pupper
673906403526995968,3,10,,
673887867907739649,10,10,,
673716320723169284,1,10,,
673715861853720576,4,10,,
673711475735838725,10,10,,
673709992831262724,12,10,,
673708611235921920,12,10,Riley,
673707060090052608,10,10,Raymond,pupper
673705679337693185,8,10,Dot,
673700254269775872,3,10,,
673697980713705472,8,10,Pickles,pupper
673689733134946305,11,10,,
673688752737402881,9,10,Larry,
673686845050527744,11,10,George,
673680198160809984,13,10,Shnuggles,
673662677122719744,12,10,Kendall,
673656262056419329,10,10,Albert,pupper
673636718965334016,10,10,,
673612854080196609,7,10,Jeffri,pupper
673583129559498752,11,10,Sandy,
673580926094458881,8,10,,
673576835670777856,7,10,,
673363615379013632,11,10,,pupper
673359818736984064,8,10,Steve,
673355879178194945,11,10,Koda,
673352124999274496,12,10,,
673350198937153538,9,10,Bella,
673345638550134785,7,10,Gerald,
673343217010679808,11,10,,
673342308415348736,10,10,Django,pupper
673320132811366400,11,10,Frankie,
673317986296586240,10,10,,
673295268553605120,8,10,Eve,pupper
673270968295534593,11,10,Mac,
673240798075449344,6,10,,
673213039743795200,10,10,Dexter,
673148804208660480,8,10,Fletcher,pupper
672997845381865473,12,10,Kenzie,
672995267319328768,8,10,Pumpkin,
672988786805112832,10,10,Schnozz,pupper
672984142909456390,9,10,,
672980819271634944,5,10,,
672975131468300288,10,10,Chuckles,pupper
672970152493887488,7,10,Chet,pupper
672968025906282496,11,10,Gustaf,
672964561327235073,10,10,Terry,
672902681409806336,9,10,Jimison,
672898206762672129,11,10,Cheryl,pupper
672884426393653248,6,10,,
672877615439593473,8,10,Oscar,
672834301050937345,10,10,Ed,
672828477930868736,9,10,Jerry,
672640509974827008,9,10,Leonidas,
672622327801233409,12,10,,pupper
672614745925664768,6,10,Norman,pupper
672609152938721280,9,10,Caryl,
672604026190569472,11,10,,
672594978741354496,9,10,Scott,pupper
672591762242805761,10,10,Taz,
672591271085670400,8,10,,
672538107540070400,7,10,Darby,
672523490734551040,10,10,,
672488522314567680,10,10,Jackie,
672482722825261057,10,10,Light,
672481316919734272,12,10,Jazz,pupper
672475084225949696,8,10,Buddy,
672466075045466113,12,10,Franq,
672272411274932228,11,10,Pippin,
672267570918129665,10,10,,
672264251789176834,10,10,Kreg,
672256522047614977,8,10,,
672254177670729728,11,10,Rolf,pupper
672248013293752320,10,10,,
672245253877968896,12,10,Snickers,
672239279297454080,7,10,Ridley,
672231046314901505,5,10,,
672222792075620352,9,10,Cal,
672205392827572224,9,10,Opal,pupper
672169685991993344,10,10,Bradley,
672160042234327040,8,10,Bubba,pupper
672139350159835138,12,10,,
672125275208069120,11,10,,
672095186491711488,9,10,Tuco,
672082170312290304,11,10,Patch,
672068090318987265,7,10,Gizmo,
671896809300709376,10,10,Lola,
671891728106971137,11,10,Mojo,
671882082306625538,11,10,Batdog,
671879137494245376,5,10,Brad,
671874878652489728,10,10,Mia,
671866342182637568,10,10,Dylan,
671855973984772097,8,10,,
671789708968640512,13,10,Space,
671768281401958400,10,10,,
671763349865160704,9,10,Mark,
671744970634719232,6,10,,
671743150407421952,11,10,,
671735591348891648,11,10,Oscar,
671729906628341761,13,10,,
671561002136281088,13,10,,
671550332464455680,1,10,,
671547767500775424,10,10,Marley,
671544874165002241,6,10,,
671542985629241344,10,10,Jd,
671538301157904385,8,10,Baxter,
671536543010570240,9,10,Reginald,
671533943490011136,6,10,,
671528761649688577,10,10,Jax,
671520732782923777,10,10,Alejandro,
671518598289059840,9,10,Scruffers,
671511350426865664,8,10,Hammond,
671504605491109889,11,10,Charlie,
671497587707535361,11,10,Pip,
671488513339211776,8,10,Julius,
671486386088865792,10,10,Malcolm,
671485057807351808,11,10,Penelope,
671390180817915904,7,10,,
671362598324076544,11,10,Tanner,
671357843010908160,9,10,,
671355857343524864,10,10,Lou,
671347597085433856,9,10,Lola,
671186162933985280,10,10,Sparky,
671182547775299584,12,10,,
671166507850801152,10,10,Herm,
671163268581498880,8,10,,
671159727754231808,5,10,Anthony,
671154572044468225,11,10,Holly,
671151324042559489,12,10,,
671147085991960577,9,10,,
671141549288370177,9,10,,
671138694582165504,10,10,,
671134062904504320,8,10,Clarence,
671122204919246848,4,10,,
671115716440031232,6,10,Phred,
671109016219725825,8,10,Toby,
670995969505435648,12,10,,
670842764863651840,420,10,,
670840546554966016,10,10,Colby,
670838202509447168,4,10,,
670833812859932673,7,10,Jett,
670832455012716544,10,10,Amy,
670826280409919488,2,10,,
670823764196741120,12,10,Remington,
670822709593571328,10,10,,
670815497391357952,10,10,Sage,
670811965569282048,10,10,Maggie,
670807719151067136,11,10,Andy,
670804601705242624,10,10,Mason,
670803562457407488,10,10,,
670797304698376195,11,10,Trigger,
670792680469889025,7,10,Antony,
670789397210615808,9,10,,
670786190031921152,8,10,Creg,
670783437142401025,1,10,,
670782429121134593,5,10,,
670780561024270336,7,10,Traviss,
670778058496974848,10,10,,
670764103623966721,10,10,Vincent,
670755717859713024,9,10,Gin,
670733412878163972,8,10,Jerry,
670727704916926465,10,10,Jeffrie,
670717338665226240,12,10,,
670704688707301377,6,10,Danny,
670691627984359425,8,10,Ester,
670679630144274432,8,10,Pluto,
670676092097810432,8,10,Bloo,
670668383499735048,10,10,Phineas,
670474236058800128,10,10,,
670468609693655041,10,10,Edd,
670465786746662913,7,10,,
670452855871037440,11,10,,
670449342516494336,5,10,,
670444955656130560,10,10,Paull,
670442337873600512,11,10,Koda,
670435821946826752,10,10,,
670434127938719744,11,10,Hank,
670433248821026816,10,10,Sam,
670428280563085312,11,10,Willy,
670427002554466305,9,10,,
670421925039075328,12,10,Herb,
670420569653809152,10,10,Damon,
670417414769758208,6,10,,
670411370698022913,12,10,Scooter,
670408998013820928,10,10,Peanut,
670403879788544000,10,10,Nigel,
670385711116361728,8,10,Larry,
670374371102445568,12,10,Daisy,
670361874861563904,9,10,,
670338931251150849,10,10,Butters,
670319130621435904,11,10,,
670303360680108032,9,10,,
670290420111441920,11,10,Sandra,
670093938074779648,9,10,Wally,
670086499208155136,10,10,,
670079681849372674,10,10,Fabio,
670073503555706880,10,10,Winston,
670069087419133954,5,10,Randall,
670061506722140161,11,10,Liam,
670055038660800512,3,10,Tommy,
670046952931721218,11,10,Ben,
670040295598354432,10,10,,
670037189829525505,5,10,,
670003130994700288,10,10,Raphael,
669993076832759809,9,10,Zoey,
669972011175813120,10,10,,
669970042633789440,10,10,Julio,
669942763794931712,11,10,Andru,
669926384437997569,12,10,,
669923323644657664,10,10,,
669753178989142016,10,10,Chester,
669749430875258880,8,10,Clarence,
669684865554620416,11,10,,
669683899023405056,10,10,Kloey,
669682095984410625,9,10,Louie,
669680153564442624,8,10,Shawwn,
669661792646373376,5,10,,
669625907762618368,12,10,Penny,
669603084620980224,10,10,,
669597912108789760,10,10,Skye,
669583744538451968,6,10,,
669573570759163904,10,10,Linda,
669571471778410496,7,10,Keith,
669567591774625800,9,10,Kollin,
669564461267722241,10,10,,
669393256313184256,10,10,Ronduh,
669375718304980992,6,10,Billl,
669371483794317312,10,10,Oliviér,
669367896104181761,10,10,Chip,
669363888236994561,10,10,,
669359674819481600,11,10,Saydee,
669354382627049472,8,10,Dug,
669353438988365824,10,10,Tessa,
669351434509529089,10,10,Sully,
669328503091937280,12,10,Kirk,
669327207240699904,13,10,,
669324657376567296,11,10,Ralf,
669216679721873412,8,10,Clarq,
669214165781868544,10,10,Jaspers,
669203728096960512,9,10,Samsom,
669037058363662336,10,10,,
669015743032369152,10,10,,
669006782128353280,12,10,Tucker,
669000397445533696,11,10,Terrance,
668994913074286592,5,10,,
668992363537309700,8,10,Harrison,
668989615043424256,3,10,Bernie,
668988183816871936,7,10,,
668986018524233728,9,10,Ruby,
668981893510119424,4,10,,
668979806671884288,12,10,Chaz,
668975677807423489,11,10,Jeremy,
668967877119254528,12,10,,
668960084974809088,10,10,Jaycob,
668955713004314625,10,10,,
668932921458302977,9,10,Herald,
668902994700836864,11,10,Lambeau,
668892474547511297,11,10,Ruffles,
668872652652679168,11,10,Amélie,
668852170888998912,11,10,Bobb,
668826086256599040,10,10,Banditt,
668815180734689280,7,10,,
668779399630725120,10,10,Kevon,
668655139528511488,11,10,Winifred,
668645506898350081,11,10,,
668643542311546881,3,10,,
668641109086707712,10,10,Hanz,
668636665813057536,10,10,,
668633411083464705,10,10,Churlie,
668631377374486528,5,10,Zeek,
668627278264475648,9,10,Timofy,
668625577880875008,10,10,Maks,
668623201287675904,10,10,Jomathan,
668620235289837568,10,10,Kallie,
668614819948453888,7,10,,
668587383441514497,13,10,,
668567822092664832,11,10,Marvin,
668544745690562560,10,10,,
668542336805281792,10,10,,
668537837512433665,8,10,Spark,
668528771708952576,12,10,Gòrdón,
668507509523615744,10,10,,
668496999348633600,8,10,Jo,
668484198282485761,9,10,,
668480044826800133,11,10,Dayz,
668466899341221888,4,10,,
668297328638447616,9,10,,
668291999406125056,10,10,,
668286279830867968,11,10,Rusty,
668274247790391296,10,10,Sophie,
668268907921326080,10,10,,
668256321989451776,13,10,Jareld,
668248472370458624,8,10,Bisquick,
668237644992782336,10,10,Torque,
668226093875376128,10,10,,
668221241640230912,10,10,,
668204964695683073,8,10,Ron,
668190681446379520,12,10,Skittles,
668171859951755264,7,10,,
668154635664932864,9,10,,
668142349051129856,2,10,,
668113020489474048,6,10,Alfie,
667937095915278337,3,10,,
667924896115245057,9,10,Jiminy,
667915453470232577,10,10,Otis,
667911425562669056,5,10,,
667902449697558528,9,10,Cleopatricia,
667886921285246976,11,10,Erik,
667885044254572545,10,10,Stu,
667878741721415682,2,10,Tedrick,
667873844930215936,10,10,,
667866724293877760,10,10,Shaggy,
667861340749471744,9,10,,
667832474953625600,12,10,,
667806454573760512,10,10,Filup,
667801013445750784,12,10,,
667793409583771648,8,10,,
667782464991965184,9,10,,
667773195014021121,8,10,,
667766675769573376,9,10,Calvin,
667728196545200128,11,10,Olive,
667724302356258817,7,10,,
667550904950915073,12,10,,
667550882905632768,5,10,,
667549055577362432,1,10,,
667546741521195010,9,10,George,
667544320556335104,10,10,Kial,
667538891197542400,9,10,,
667534815156183040,8,10,Frank,
667530908589760512,10,10,Naphaniel,
667524857454854144,12,10,,
667517642048163840,8,10,Dook,
667509364010450944,12,10,,
667502640335572993,11,10,Hall,
667495797102141441,9,10,Philippe,
667491009379606528,7,10,,
667470559035432960,11,10,,
667455448082227200,7,10,Reese,
667453023279554560,11,10,Cupcake,
667443425659232256,6,10,,
667437278097252352,10,10,,
667435689202614272,12,10,,
667405339315146752,7,10,Biden,
667393430834667520,8,10,Fwed,
667369227918143488,10,10,,
667211855547486208,9,10,Genevieve,
667200525029539841,11,10,Joshwa,
667192066997374976,12,10,,
667188689915760640,10,10,,
667182792070062081,10,10,Timison,
667177989038297088,8,10,,
667176164155375616,4,10,,
667174963120574464,9,10,Clarence,
667171260800061440,10,10,Kenneth,
667165590075940865,10,10,Churlie,
667160273090932737,11,10,Bradlay,
667152164079423490,12,10,Pipsy,
667138269671505920,10,10,,
667119796878725120,10,10,Gabe,
667090893657276420,7,10,Clybe,
667073648344346624,10,10,Dave,
667070482143944705,10,10,,
667065535570550784,8,10,,
667062181243039745,10,10,Keet,
667044094246576128,12,10,,
667012601033924608,9,10,Klevin,
666996132027977728,10,10,Carll,
666983947667116034,11,10,,
666837028449972224,3,10,,
666835007768551424,10,10,,
666826780179869698,12,10,,
666817836334096384,9,10,Jeph,
666804364988780544,8,10,Jockson,
666786068205871104,2,10,,
666781792255496192,10,10,,
666776908487630848,5,10,Josep,
666739327293083650,10,10,Lugan,
666701168228331520,8,10,,
666691418707132416,8,10,Christoper,
666649482315059201,4,10,,
666644823164719104,9,10,Jimothy,
666454714377183233,10,10,Kreggory,
666447344410484738,9,10,Scout,
666437273139982337,7,10,,
666435652385423360,10,10,,
666430724426358785,6,10,,
666428276349472768,7,10,,
666421158376562688,12,10,,
666418789513326592,10,10,Walter,
666411507551481857,2,10,,
666407126856765440,7,10,,
666396247373291520,9,10,,
666373753744588802,11,10,,
666362758909284353,6,10,,
666353288456101888,8,10,,
666345417576210432,10,10,,
666337882303524864,9,10,,
666293911632134144,3,10,,
666273097616637952,11,10,,
666268910803644416,10,10,,
666104133288665088,1,10,,
666102155909144576,11,10,,
666099513787052032,8,10,,
666094000022159362,9,10,,
666082916733198337,6,10,,
666073100786774016,10,10,,
666071193221509120,9,10,,
666063827256086533,10,10,,
666058600524156928,8,10,,
666057090499244032,9,10,,
666055525042405380,10,10,,
666051853826850816,2,10,,
666050758794694657,10,10,,
666049248165822465,5,10,,
666044226329800704,6,10,,
666033412701032449,9,10,,
666029285002620928,7,10,,
666020888022790149,8,10,,
